candidate,date,pct_trend_adjusted,state,cycle
Joseph R. Biden Jr.,2020-05-11,49.47407,NE-2,2020
Donald Trump,2020-05-11,43.48746,NE-2,2020
Joseph R. Biden Jr.,2020-05-10,49.47406,NE-2,2020
Donald Trump,2020-05-10,43.4875,NE-2,2020
Joseph R. Biden Jr.,2020-11-03,42.49041,Nebraska,2020
Donald Trump,2020-11-03,52.14922,Nebraska,2020
Joseph R. Biden Jr.,2020-11-02,42.49041,Nebraska,2020
Donald Trump,2020-11-02,52.14922,Nebraska,2020
Joseph R. Biden Jr.,2020-11-01,42.69065,Nebraska,2020
Donald Trump,2020-11-01,52.53885,Nebraska,2020
Joseph R. Biden Jr.,2020-10-31,42.35397,Nebraska,2020
Donald Trump,2020-10-31,52.39872,Nebraska,2020
Joseph R. Biden Jr.,2020-10-30,42.5589,Nebraska,2020
Donald Trump,2020-10-30,52.22072,Nebraska,2020
Joseph R. Biden Jr.,2020-10-29,44.27505,Nebraska,2020
Donald Trump,2020-10-29,50.96562,Nebraska,2020
Joseph R. Biden Jr.,2020-10-28,44.2214,Nebraska,2020
Donald Trump,2020-10-28,50.37632,Nebraska,2020
Joseph R. Biden Jr.,2020-10-27,44.22138,Nebraska,2020
Donald Trump,2020-10-27,50.6249,Nebraska,2020
Joseph R. Biden Jr.,2020-10-26,44.20179,Nebraska,2020
Donald Trump,2020-10-26,50.54626,Nebraska,2020
Joseph R. Biden Jr.,2020-10-25,44.18702,Nebraska,2020
Donald Trump,2020-10-25,50.45344,Nebraska,2020
Joseph R. Biden Jr.,2020-10-24,44.10284,Nebraska,2020
Donald Trump,2020-10-24,50.55095,Nebraska,2020
Joseph R. Biden Jr.,2020-10-23,44.10017,Nebraska,2020
Donald Trump,2020-10-23,51.05564,Nebraska,2020
Joseph R. Biden Jr.,2020-10-22,43.66801,Nebraska,2020
Donald Trump,2020-10-22,51.02888,Nebraska,2020
Joseph R. Biden Jr.,2020-10-21,43.67397,Nebraska,2020
Donald Trump,2020-10-21,51.04926,Nebraska,2020
Joseph R. Biden Jr.,2020-10-20,44.17905,Nebraska,2020
Donald Trump,2020-10-20,50.56389,Nebraska,2020
Joseph R. Biden Jr.,2020-10-19,44.29617,Nebraska,2020
Donald Trump,2020-10-19,50.58788,Nebraska,2020
Joseph R. Biden Jr.,2020-10-18,44.30358,Nebraska,2020
Donald Trump,2020-10-18,50.66843,Nebraska,2020
Joseph R. Biden Jr.,2020-10-17,44.30027,Nebraska,2020
Donald Trump,2020-10-17,50.61123,Nebraska,2020
Joseph R. Biden Jr.,2020-10-16,43.80233,Nebraska,2020
Donald Trump,2020-10-16,51.0811,Nebraska,2020
Joseph R. Biden Jr.,2020-10-15,43.85999,Nebraska,2020
Donald Trump,2020-10-15,51.15378,Nebraska,2020
Joseph R. Biden Jr.,2020-10-14,44.2276,Nebraska,2020
Donald Trump,2020-10-14,50.69253,Nebraska,2020
Joseph R. Biden Jr.,2020-10-13,44.33637,Nebraska,2020
Donald Trump,2020-10-13,50.75037,Nebraska,2020
Joseph R. Biden Jr.,2020-10-12,42.53405,Nebraska,2020
Donald Trump,2020-10-12,53.49657,Nebraska,2020
Joseph R. Biden Jr.,2020-10-11,42.49756,Nebraska,2020
Donald Trump,2020-10-11,53.50323,Nebraska,2020
Joseph R. Biden Jr.,2020-10-10,42.36736,Nebraska,2020
Donald Trump,2020-10-10,53.5111,Nebraska,2020
Joseph R. Biden Jr.,2020-10-09,42.38593,Nebraska,2020
Donald Trump,2020-10-09,53.51581,Nebraska,2020
Joseph R. Biden Jr.,2020-10-08,42.33987,Nebraska,2020
Donald Trump,2020-10-08,53.54667,Nebraska,2020
Joseph R. Biden Jr.,2020-10-07,42.22393,Nebraska,2020
Donald Trump,2020-10-07,53.57811,Nebraska,2020
Joseph R. Biden Jr.,2020-10-06,42.19757,Nebraska,2020
Donald Trump,2020-10-06,53.75863,Nebraska,2020
Joseph R. Biden Jr.,2020-10-05,41.96593,Nebraska,2020
Donald Trump,2020-10-05,53.88163,Nebraska,2020
Joseph R. Biden Jr.,2020-10-04,41.96901,Nebraska,2020
Donald Trump,2020-10-04,53.93252,Nebraska,2020
Joseph R. Biden Jr.,2020-10-03,41.90539,Nebraska,2020
Donald Trump,2020-10-03,54.04441,Nebraska,2020
Joseph R. Biden Jr.,2020-11-03,49.65657,Nevada,2020
Donald Trump,2020-11-03,44.36094,Nevada,2020
Joseph R. Biden Jr.,2020-11-02,49.65657,Nevada,2020
Donald Trump,2020-11-02,44.36094,Nevada,2020
Joseph R. Biden Jr.,2020-11-01,49.40659,Nevada,2020
Donald Trump,2020-11-01,44.4912,Nevada,2020
Joseph R. Biden Jr.,2020-10-31,49.81291,Nevada,2020
Donald Trump,2020-10-31,43.82541,Nevada,2020
Joseph R. Biden Jr.,2020-10-30,49.71797,Nevada,2020
Donald Trump,2020-10-30,43.86199,Nevada,2020
Joseph R. Biden Jr.,2020-10-29,49.64907,Nevada,2020
Donald Trump,2020-10-29,43.53651,Nevada,2020
Joseph R. Biden Jr.,2020-10-28,49.73145,Nevada,2020
Donald Trump,2020-10-28,43.47193,Nevada,2020
Joseph R. Biden Jr.,2020-10-27,49.84016,Nevada,2020
Donald Trump,2020-10-27,43.36177,Nevada,2020
Joseph R. Biden Jr.,2020-10-26,50.33451,Nevada,2020
Donald Trump,2020-10-26,43.66289,Nevada,2020
Joseph R. Biden Jr.,2020-10-25,50.0796,Nevada,2020
Donald Trump,2020-10-25,43.73978,Nevada,2020
Joseph R. Biden Jr.,2020-10-24,50.15725,Nevada,2020
Donald Trump,2020-10-24,43.52169,Nevada,2020
Joseph R. Biden Jr.,2020-10-23,49.97575,Nevada,2020
Donald Trump,2020-10-23,43.44082,Nevada,2020
Joseph R. Biden Jr.,2020-10-22,49.96524,Nevada,2020
Donald Trump,2020-10-22,43.36055,Nevada,2020
Joseph R. Biden Jr.,2020-10-21,50.00858,Nevada,2020
Donald Trump,2020-10-21,43.49799,Nevada,2020
Joseph R. Biden Jr.,2020-10-20,49.41629,Nevada,2020
Donald Trump,2020-10-20,43.28293,Nevada,2020
Joseph R. Biden Jr.,2020-10-19,49.65408,Nevada,2020
Donald Trump,2020-10-19,43.19396,Nevada,2020
Joseph R. Biden Jr.,2020-10-18,49.61093,Nevada,2020
Donald Trump,2020-10-18,43.32467,Nevada,2020
Joseph R. Biden Jr.,2020-10-17,49.59921,Nevada,2020
Donald Trump,2020-10-17,43.2455,Nevada,2020
Joseph R. Biden Jr.,2020-10-16,49.53389,Nevada,2020
Donald Trump,2020-10-16,43.1702,Nevada,2020
Joseph R. Biden Jr.,2020-10-15,49.66327,Nevada,2020
Donald Trump,2020-10-15,43.23818,Nevada,2020
Joseph R. Biden Jr.,2020-10-14,49.51204,Nevada,2020
Donald Trump,2020-10-14,43.19415,Nevada,2020
Joseph R. Biden Jr.,2020-10-13,49.56462,Nevada,2020
Donald Trump,2020-10-13,43.16799,Nevada,2020
Joseph R. Biden Jr.,2020-10-12,50.13013,Nevada,2020
Donald Trump,2020-10-12,43.28459,Nevada,2020
Joseph R. Biden Jr.,2020-10-11,50.09168,Nevada,2020
Donald Trump,2020-10-11,43.26012,Nevada,2020
Joseph R. Biden Jr.,2020-10-10,49.24228,Nevada,2020
Donald Trump,2020-10-10,42.40824,Nevada,2020
Joseph R. Biden Jr.,2020-10-09,49.24593,Nevada,2020
Donald Trump,2020-10-09,42.43325,Nevada,2020
Joseph R. Biden Jr.,2020-10-08,49.17665,Nevada,2020
Donald Trump,2020-10-08,42.48649,Nevada,2020
Joseph R. Biden Jr.,2020-10-07,49.08838,Nevada,2020
Donald Trump,2020-10-07,42.49905,Nevada,2020
Joseph R. Biden Jr.,2020-10-06,49.72701,Nevada,2020
Donald Trump,2020-10-06,42.96631,Nevada,2020
Joseph R. Biden Jr.,2020-10-05,49.38887,Nevada,2020
Donald Trump,2020-10-05,43.19946,Nevada,2020
Joseph R. Biden Jr.,2020-10-04,49.3428,Nevada,2020
Donald Trump,2020-10-04,43.33312,Nevada,2020
Joseph R. Biden Jr.,2020-10-03,49.24437,Nevada,2020
Donald Trump,2020-10-03,43.50197,Nevada,2020
Joseph R. Biden Jr.,2020-10-02,48.70968,Nevada,2020
Donald Trump,2020-10-02,42.98837,Nevada,2020
Joseph R. Biden Jr.,2020-10-01,48.98378,Nevada,2020
Donald Trump,2020-10-01,42.1201,Nevada,2020
Joseph R. Biden Jr.,2020-09-30,48.86135,Nevada,2020
Donald Trump,2020-09-30,42.23109,Nevada,2020
Joseph R. Biden Jr.,2020-09-29,48.82674,Nevada,2020
Donald Trump,2020-09-29,42.38951,Nevada,2020
Joseph R. Biden Jr.,2020-09-28,48.82042,Nevada,2020
Donald Trump,2020-09-28,42.37886,Nevada,2020
Joseph R. Biden Jr.,2020-09-27,48.78902,Nevada,2020
Donald Trump,2020-09-27,42.2693,Nevada,2020
Joseph R. Biden Jr.,2020-09-26,47.75185,Nevada,2020
Donald Trump,2020-09-26,41.2505,Nevada,2020
Joseph R. Biden Jr.,2020-09-25,47.70697,Nevada,2020
Donald Trump,2020-09-25,41.21353,Nevada,2020
Joseph R. Biden Jr.,2020-09-24,47.83391,Nevada,2020
Donald Trump,2020-09-24,40.98265,Nevada,2020
Joseph R. Biden Jr.,2020-09-23,46.57021,Nevada,2020
Donald Trump,2020-09-23,40.78777,Nevada,2020
Joseph R. Biden Jr.,2020-09-22,46.54659,Nevada,2020
Donald Trump,2020-09-22,41.01648,Nevada,2020
Joseph R. Biden Jr.,2020-09-21,46.48084,Nevada,2020
Donald Trump,2020-09-21,40.97528,Nevada,2020
Joseph R. Biden Jr.,2020-09-20,46.47023,Nevada,2020
Donald Trump,2020-09-20,40.97084,Nevada,2020
Joseph R. Biden Jr.,2020-09-19,46.3454,Nevada,2020
Donald Trump,2020-09-19,40.87322,Nevada,2020
Joseph R. Biden Jr.,2020-09-18,46.36697,Nevada,2020
Donald Trump,2020-09-18,40.87928,Nevada,2020
Joseph R. Biden Jr.,2020-09-17,46.30355,Nevada,2020
Donald Trump,2020-09-17,41.0062,Nevada,2020
Joseph R. Biden Jr.,2020-09-16,46.35192,Nevada,2020
Donald Trump,2020-09-16,40.88354,Nevada,2020
Joseph R. Biden Jr.,2020-09-15,46.47731,Nevada,2020
Donald Trump,2020-09-15,40.84954,Nevada,2020
Joseph R. Biden Jr.,2020-09-14,46.59529,Nevada,2020
Donald Trump,2020-09-14,40.92219,Nevada,2020
Joseph R. Biden Jr.,2020-09-13,46.69831,Nevada,2020
Donald Trump,2020-09-13,40.90208,Nevada,2020
Joseph R. Biden Jr.,2020-09-12,46.64092,Nevada,2020
Donald Trump,2020-09-12,40.69543,Nevada,2020
Joseph R. Biden Jr.,2020-09-11,46.6978,Nevada,2020
Donald Trump,2020-09-11,40.22723,Nevada,2020
Joseph R. Biden Jr.,2020-09-10,46.66204,Nevada,2020
Donald Trump,2020-09-10,40.23701,Nevada,2020
Joseph R. Biden Jr.,2020-09-09,46.59719,Nevada,2020
Donald Trump,2020-09-09,40.10217,Nevada,2020
Joseph R. Biden Jr.,2020-09-08,46.80337,Nevada,2020
Donald Trump,2020-09-08,40.40898,Nevada,2020
Joseph R. Biden Jr.,2020-09-07,46.77146,Nevada,2020
Donald Trump,2020-09-07,40.36908,Nevada,2020
Joseph R. Biden Jr.,2020-09-06,46.75738,Nevada,2020
Donald Trump,2020-09-06,40.28391,Nevada,2020
Joseph R. Biden Jr.,2020-09-05,46.72097,Nevada,2020
Donald Trump,2020-09-05,40.27962,Nevada,2020
Joseph R. Biden Jr.,2020-09-04,46.71178,Nevada,2020
Donald Trump,2020-09-04,40.23581,Nevada,2020
Joseph R. Biden Jr.,2020-09-03,46.53545,Nevada,2020
Donald Trump,2020-09-03,40.16622,Nevada,2020
Joseph R. Biden Jr.,2020-09-02,46.60322,Nevada,2020
Donald Trump,2020-09-02,40.14211,Nevada,2020
Joseph R. Biden Jr.,2020-09-01,46.62066,Nevada,2020
Donald Trump,2020-09-01,40.3199,Nevada,2020
Joseph R. Biden Jr.,2020-08-31,47.79372,Nevada,2020
Donald Trump,2020-08-31,41.41436,Nevada,2020
Joseph R. Biden Jr.,2020-08-30,47.6991,Nevada,2020
Donald Trump,2020-08-30,40.27175,Nevada,2020
Joseph R. Biden Jr.,2020-08-29,47.87449,Nevada,2020
Donald Trump,2020-08-29,40.23541,Nevada,2020
Joseph R. Biden Jr.,2020-08-28,47.891,Nevada,2020
Donald Trump,2020-08-28,39.95464,Nevada,2020
Joseph R. Biden Jr.,2020-08-27,47.63224,Nevada,2020
Donald Trump,2020-08-27,40.54299,Nevada,2020
Joseph R. Biden Jr.,2020-08-26,47.63061,Nevada,2020
Donald Trump,2020-08-26,40.54113,Nevada,2020
Joseph R. Biden Jr.,2020-08-25,48.47271,Nevada,2020
Donald Trump,2020-08-25,40.54439,Nevada,2020
Joseph R. Biden Jr.,2020-08-24,48.46623,Nevada,2020
Donald Trump,2020-08-24,40.53252,Nevada,2020
Joseph R. Biden Jr.,2020-08-23,48.48094,Nevada,2020
Donald Trump,2020-08-23,40.66666,Nevada,2020
Joseph R. Biden Jr.,2020-08-22,48.33273,Nevada,2020
Donald Trump,2020-08-22,40.81785,Nevada,2020
Joseph R. Biden Jr.,2020-08-21,48.34437,Nevada,2020
Donald Trump,2020-08-21,40.9865,Nevada,2020
Joseph R. Biden Jr.,2020-08-20,48.21284,Nevada,2020
Donald Trump,2020-08-20,41.30009,Nevada,2020
Joseph R. Biden Jr.,2020-08-19,48.19078,Nevada,2020
Donald Trump,2020-08-19,41.52428,Nevada,2020
Joseph R. Biden Jr.,2020-08-18,48.24736,Nevada,2020
Donald Trump,2020-08-18,41.52334,Nevada,2020
Joseph R. Biden Jr.,2020-08-17,48.32569,Nevada,2020
Donald Trump,2020-08-17,41.55601,Nevada,2020
Joseph R. Biden Jr.,2020-08-16,48.16693,Nevada,2020
Donald Trump,2020-08-16,41.69953,Nevada,2020
Joseph R. Biden Jr.,2020-08-15,48.00051,Nevada,2020
Donald Trump,2020-08-15,41.27737,Nevada,2020
Joseph R. Biden Jr.,2020-08-14,48.00044,Nevada,2020
Donald Trump,2020-08-14,41.27736,Nevada,2020
Joseph R. Biden Jr.,2020-08-13,47.5929,Nevada,2020
Donald Trump,2020-08-13,41.23929,Nevada,2020
Joseph R. Biden Jr.,2020-08-12,47.25561,Nevada,2020
Donald Trump,2020-08-12,40.87666,Nevada,2020
Joseph R. Biden Jr.,2020-08-11,47.36172,Nevada,2020
Donald Trump,2020-08-11,40.84177,Nevada,2020
Joseph R. Biden Jr.,2020-08-10,47.12414,Nevada,2020
Donald Trump,2020-08-10,40.71856,Nevada,2020
Joseph R. Biden Jr.,2020-08-09,46.92483,Nevada,2020
Donald Trump,2020-08-09,40.85801,Nevada,2020
Joseph R. Biden Jr.,2020-08-08,46.92477,Nevada,2020
Donald Trump,2020-08-08,40.85834,Nevada,2020
Joseph R. Biden Jr.,2020-08-07,46.92477,Nevada,2020
Donald Trump,2020-08-07,40.85834,Nevada,2020
Joseph R. Biden Jr.,2020-08-06,47.01676,Nevada,2020
Donald Trump,2020-08-06,41.13767,Nevada,2020
Joseph R. Biden Jr.,2020-08-05,47.31845,Nevada,2020
Donald Trump,2020-08-05,41.37192,Nevada,2020
Joseph R. Biden Jr.,2020-08-04,47.54332,Nevada,2020
Donald Trump,2020-08-04,41.11605,Nevada,2020
Joseph R. Biden Jr.,2020-08-03,47.55569,Nevada,2020
Donald Trump,2020-08-03,41.01851,Nevada,2020
Joseph R. Biden Jr.,2020-08-02,47.27048,Nevada,2020
Donald Trump,2020-08-02,40.77521,Nevada,2020
Joseph R. Biden Jr.,2020-08-01,47.2647,Nevada,2020
Donald Trump,2020-08-01,40.77636,Nevada,2020
Joseph R. Biden Jr.,2020-07-31,47.2647,Nevada,2020
Donald Trump,2020-07-31,40.77636,Nevada,2020
Joseph R. Biden Jr.,2020-07-30,46.96762,Nevada,2020
Donald Trump,2020-07-30,40.353,Nevada,2020
Joseph R. Biden Jr.,2020-07-29,46.9606,Nevada,2020
Donald Trump,2020-07-29,40.26019,Nevada,2020
Joseph R. Biden Jr.,2020-07-28,47.1137,Nevada,2020
Donald Trump,2020-07-28,40.27505,Nevada,2020
Joseph R. Biden Jr.,2020-07-27,47.01942,Nevada,2020
Donald Trump,2020-07-27,40.21211,Nevada,2020
Joseph R. Biden Jr.,2020-07-26,47.14882,Nevada,2020
Donald Trump,2020-07-26,40.41745,Nevada,2020
Joseph R. Biden Jr.,2020-07-25,47.12328,Nevada,2020
Donald Trump,2020-07-25,40.3787,Nevada,2020
Joseph R. Biden Jr.,2020-07-24,47.11321,Nevada,2020
Donald Trump,2020-07-24,40.37879,Nevada,2020
Joseph R. Biden Jr.,2020-07-23,47.05112,Nevada,2020
Donald Trump,2020-07-23,40.41043,Nevada,2020
Joseph R. Biden Jr.,2020-07-22,46.74246,Nevada,2020
Donald Trump,2020-07-22,40.24304,Nevada,2020
Joseph R. Biden Jr.,2020-07-21,48.32969,Nevada,2020
Donald Trump,2020-07-21,39.95273,Nevada,2020
Joseph R. Biden Jr.,2020-07-20,48.33257,Nevada,2020
Donald Trump,2020-07-20,39.95015,Nevada,2020
Joseph R. Biden Jr.,2020-07-19,48.33155,Nevada,2020
Donald Trump,2020-07-19,39.95002,Nevada,2020
Joseph R. Biden Jr.,2020-07-18,48.19691,Nevada,2020
Donald Trump,2020-07-18,39.69817,Nevada,2020
Joseph R. Biden Jr.,2020-07-17,48.16856,Nevada,2020
Donald Trump,2020-07-17,39.70167,Nevada,2020
Joseph R. Biden Jr.,2020-07-16,48.1716,Nevada,2020
Donald Trump,2020-07-16,39.65895,Nevada,2020
Joseph R. Biden Jr.,2020-07-15,48.16312,Nevada,2020
Donald Trump,2020-07-15,39.66498,Nevada,2020
Joseph R. Biden Jr.,2020-07-14,48.09755,Nevada,2020
Donald Trump,2020-07-14,39.71443,Nevada,2020
Joseph R. Biden Jr.,2020-07-13,48.05128,Nevada,2020
Donald Trump,2020-07-13,39.72979,Nevada,2020
Joseph R. Biden Jr.,2020-07-12,48.44969,Nevada,2020
Donald Trump,2020-07-12,39.81292,Nevada,2020
Joseph R. Biden Jr.,2020-07-11,48.51985,Nevada,2020
Donald Trump,2020-07-11,39.77553,Nevada,2020
Joseph R. Biden Jr.,2020-07-10,48.49738,Nevada,2020
Donald Trump,2020-07-10,39.80112,Nevada,2020
Joseph R. Biden Jr.,2020-07-09,48.45504,Nevada,2020
Donald Trump,2020-07-09,39.77028,Nevada,2020
Joseph R. Biden Jr.,2020-07-08,48.4259,Nevada,2020
Donald Trump,2020-07-08,39.78035,Nevada,2020
Joseph R. Biden Jr.,2020-07-07,48.79395,Nevada,2020
Donald Trump,2020-07-07,40.13717,Nevada,2020
Joseph R. Biden Jr.,2020-07-06,48.71762,Nevada,2020
Donald Trump,2020-07-06,40.09782,Nevada,2020
Joseph R. Biden Jr.,2020-07-05,48.72094,Nevada,2020
Donald Trump,2020-07-05,40.09675,Nevada,2020
Joseph R. Biden Jr.,2020-07-04,48.7182,Nevada,2020
Donald Trump,2020-07-04,40.09691,Nevada,2020
Joseph R. Biden Jr.,2020-07-03,48.7182,Nevada,2020
Donald Trump,2020-07-03,40.09676,Nevada,2020
Joseph R. Biden Jr.,2020-07-02,48.72511,Nevada,2020
Donald Trump,2020-07-02,40.08652,Nevada,2020
Joseph R. Biden Jr.,2020-07-01,48.64771,Nevada,2020
Donald Trump,2020-07-01,40.02983,Nevada,2020
Joseph R. Biden Jr.,2020-06-30,48.75317,Nevada,2020
Donald Trump,2020-06-30,40.03677,Nevada,2020
Joseph R. Biden Jr.,2020-06-29,48.44334,Nevada,2020
Donald Trump,2020-06-29,39.88136,Nevada,2020
Joseph R. Biden Jr.,2020-06-28,48.60258,Nevada,2020
Donald Trump,2020-06-28,39.93284,Nevada,2020
Joseph R. Biden Jr.,2020-06-27,48.60258,Nevada,2020
Donald Trump,2020-06-27,39.93284,Nevada,2020
Joseph R. Biden Jr.,2020-06-26,48.61495,Nevada,2020
Donald Trump,2020-06-26,39.93646,Nevada,2020
Joseph R. Biden Jr.,2020-06-25,48.46963,Nevada,2020
Donald Trump,2020-06-25,39.64732,Nevada,2020
Joseph R. Biden Jr.,2020-06-24,48.63689,Nevada,2020
Donald Trump,2020-06-24,39.93514,Nevada,2020
Joseph R. Biden Jr.,2020-06-23,48.77608,Nevada,2020
Donald Trump,2020-06-23,40.3082,Nevada,2020
Joseph R. Biden Jr.,2020-06-22,48.49475,Nevada,2020
Donald Trump,2020-06-22,40.21927,Nevada,2020
Joseph R. Biden Jr.,2020-06-21,48.17062,Nevada,2020
Donald Trump,2020-06-21,40.1823,Nevada,2020
Joseph R. Biden Jr.,2020-06-20,48.17817,Nevada,2020
Donald Trump,2020-06-20,40.17743,Nevada,2020
Joseph R. Biden Jr.,2020-06-19,48.07584,Nevada,2020
Donald Trump,2020-06-19,40.09089,Nevada,2020
Joseph R. Biden Jr.,2020-06-18,48.06821,Nevada,2020
Donald Trump,2020-06-18,40.08915,Nevada,2020
Joseph R. Biden Jr.,2020-06-17,48.16679,Nevada,2020
Donald Trump,2020-06-17,40.14643,Nevada,2020
Joseph R. Biden Jr.,2020-06-16,48.23802,Nevada,2020
Donald Trump,2020-06-16,40.28589,Nevada,2020
Joseph R. Biden Jr.,2020-06-15,47.89548,Nevada,2020
Donald Trump,2020-06-15,40.49538,Nevada,2020
Joseph R. Biden Jr.,2020-06-14,47.87177,Nevada,2020
Donald Trump,2020-06-14,40.47288,Nevada,2020
Joseph R. Biden Jr.,2020-06-13,47.79244,Nevada,2020
Donald Trump,2020-06-13,40.57519,Nevada,2020
Joseph R. Biden Jr.,2020-06-12,47.08916,Nevada,2020
Donald Trump,2020-06-12,41.35559,Nevada,2020
Joseph R. Biden Jr.,2020-06-11,47.0942,Nevada,2020
Donald Trump,2020-06-11,41.35461,Nevada,2020
Joseph R. Biden Jr.,2020-06-10,47.09024,Nevada,2020
Donald Trump,2020-06-10,41.35537,Nevada,2020
Joseph R. Biden Jr.,2020-06-09,47.05284,Nevada,2020
Donald Trump,2020-06-09,41.39825,Nevada,2020
Joseph R. Biden Jr.,2020-06-08,46.91037,Nevada,2020
Donald Trump,2020-06-08,41.52648,Nevada,2020
Joseph R. Biden Jr.,2020-06-07,46.90584,Nevada,2020
Donald Trump,2020-06-07,41.52771,Nevada,2020
Joseph R. Biden Jr.,2020-06-06,47.00301,Nevada,2020
Donald Trump,2020-06-06,41.71318,Nevada,2020
Joseph R. Biden Jr.,2020-06-05,46.79352,Nevada,2020
Donald Trump,2020-06-05,41.91275,Nevada,2020
Joseph R. Biden Jr.,2020-06-04,46.4553,Nevada,2020
Donald Trump,2020-06-04,41.94294,Nevada,2020
Joseph R. Biden Jr.,2020-06-03,46.42543,Nevada,2020
Donald Trump,2020-06-03,42.13929,Nevada,2020
Joseph R. Biden Jr.,2020-06-02,46.11145,Nevada,2020
Donald Trump,2020-06-02,41.49363,Nevada,2020
Joseph R. Biden Jr.,2020-06-01,46.11185,Nevada,2020
Donald Trump,2020-06-01,41.43192,Nevada,2020
Joseph R. Biden Jr.,2020-05-31,45.85493,Nevada,2020
Donald Trump,2020-05-31,41.46017,Nevada,2020
Joseph R. Biden Jr.,2020-05-30,45.99324,Nevada,2020
Donald Trump,2020-05-30,41.57967,Nevada,2020
Joseph R. Biden Jr.,2020-05-29,46.05419,Nevada,2020
Donald Trump,2020-05-29,41.70568,Nevada,2020
Joseph R. Biden Jr.,2020-05-28,46.05419,Nevada,2020
Donald Trump,2020-05-28,41.70568,Nevada,2020
Joseph R. Biden Jr.,2020-05-27,45.87745,Nevada,2020
Donald Trump,2020-05-27,41.39918,Nevada,2020
Joseph R. Biden Jr.,2020-05-26,46.36715,Nevada,2020
Donald Trump,2020-05-26,41.59513,Nevada,2020
Joseph R. Biden Jr.,2020-05-25,46.07322,Nevada,2020
Donald Trump,2020-05-25,41.54129,Nevada,2020
Joseph R. Biden Jr.,2020-05-24,46.07322,Nevada,2020
Donald Trump,2020-05-24,41.54129,Nevada,2020
Joseph R. Biden Jr.,2020-05-23,46.18995,Nevada,2020
Donald Trump,2020-05-23,41.56642,Nevada,2020
Joseph R. Biden Jr.,2020-05-22,46.21025,Nevada,2020
Donald Trump,2020-05-22,41.65009,Nevada,2020
Joseph R. Biden Jr.,2020-05-21,46.20827,Nevada,2020
Donald Trump,2020-05-21,41.64069,Nevada,2020
Joseph R. Biden Jr.,2020-05-20,46.2823,Nevada,2020
Donald Trump,2020-05-20,41.6452,Nevada,2020
Joseph R. Biden Jr.,2020-05-19,46.31695,Nevada,2020
Donald Trump,2020-05-19,41.80944,Nevada,2020
Joseph R. Biden Jr.,2020-05-18,46.17415,Nevada,2020
Donald Trump,2020-05-18,41.88459,Nevada,2020
Joseph R. Biden Jr.,2020-05-17,46.45221,Nevada,2020
Donald Trump,2020-05-17,42.30293,Nevada,2020
Joseph R. Biden Jr.,2020-05-16,46.53831,Nevada,2020
Donald Trump,2020-05-16,42.25336,Nevada,2020
Joseph R. Biden Jr.,2020-05-15,46.5222,Nevada,2020
Donald Trump,2020-05-15,42.35009,Nevada,2020
Joseph R. Biden Jr.,2020-05-14,46.50426,Nevada,2020
Donald Trump,2020-05-14,42.33675,Nevada,2020
Joseph R. Biden Jr.,2020-05-13,46.16681,Nevada,2020
Donald Trump,2020-05-13,42.16596,Nevada,2020
Joseph R. Biden Jr.,2020-05-12,46.17086,Nevada,2020
Donald Trump,2020-05-12,42.13894,Nevada,2020
Joseph R. Biden Jr.,2020-05-11,46.13198,Nevada,2020
Donald Trump,2020-05-11,42.19564,Nevada,2020
Joseph R. Biden Jr.,2020-05-10,46.13866,Nevada,2020
Donald Trump,2020-05-10,42.20102,Nevada,2020
Joseph R. Biden Jr.,2020-05-09,45.96787,Nevada,2020
Donald Trump,2020-05-09,42.00331,Nevada,2020
Joseph R. Biden Jr.,2020-05-08,46.09518,Nevada,2020
Donald Trump,2020-05-08,42.16724,Nevada,2020
Joseph R. Biden Jr.,2020-05-07,46.1056,Nevada,2020
Donald Trump,2020-05-07,42.15798,Nevada,2020
Joseph R. Biden Jr.,2020-05-06,46.11442,Nevada,2020
Donald Trump,2020-05-06,42.15123,Nevada,2020
Joseph R. Biden Jr.,2020-05-05,46.32603,Nevada,2020
Donald Trump,2020-05-05,42.18167,Nevada,2020
Joseph R. Biden Jr.,2020-05-04,46.55958,Nevada,2020
Donald Trump,2020-05-04,42.0219,Nevada,2020
Joseph R. Biden Jr.,2020-05-03,46.39516,Nevada,2020
Donald Trump,2020-05-03,42.10619,Nevada,2020
Joseph R. Biden Jr.,2020-05-02,46.49749,Nevada,2020
Donald Trump,2020-05-02,42.07239,Nevada,2020
Joseph R. Biden Jr.,2020-05-01,46.49478,Nevada,2020
Donald Trump,2020-05-01,42.10212,Nevada,2020
Joseph R. Biden Jr.,2020-04-30,46.4418,Nevada,2020
Donald Trump,2020-04-30,42.08733,Nevada,2020
Joseph R. Biden Jr.,2020-04-29,46.39969,Nevada,2020
Donald Trump,2020-04-29,40.28693,Nevada,2020
Joseph R. Biden Jr.,2020-04-28,46.94868,Nevada,2020
Donald Trump,2020-04-28,40.31802,Nevada,2020
Joseph R. Biden Jr.,2020-04-27,46.45709,Nevada,2020
Donald Trump,2020-04-27,39.85194,Nevada,2020
Joseph R. Biden Jr.,2020-04-26,46.47966,Nevada,2020
Donald Trump,2020-04-26,39.86647,Nevada,2020
Joseph R. Biden Jr.,2020-04-25,46.51997,Nevada,2020
Donald Trump,2020-04-25,39.88033,Nevada,2020
Joseph R. Biden Jr.,2020-04-24,46.51855,Nevada,2020
Donald Trump,2020-04-24,40.15074,Nevada,2020
